Site_Seq,Site,Seq,Date,month,Order,Family,Lowest_ID,mass_mg
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Ephemeroptera,Baetidae,Baetidae,0.07385049226498017
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Odonata,Coenagrionidae,Coenagrionidae,0.24227424672666087
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Ephemeroptera,NA,Ephemeroptera,NA
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Chironomidae,Chironomidae,0.12147223057773171
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Chironomidae,Chironomidae,0.12147223057773171
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Muscidae,Muscidae,0.016155215552192164
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Muscidae,Muscidae,0.016155215552192164
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Muscidae,Muscidae,0.016155215552192164
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Muscidae,Muscidae,0.016155215552192164
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Muscidae,Muscidae,0.029457406781123498
OL-SEQ2,OL,SEQ2,2021-07-25,Jul,Diptera,Muscidae,Muscidae,0.029457406781123498
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Coleoptera,Elmidae,Elmidae,0.761318463115972
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Coleoptera,Elmidae,Elmidae,0.761318463115972
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Diptera,Chironomidae,Chironomidae,0.01980074394979855
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Diptera,Chironomidae,Chironomidae,0.01980074394979855
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Diptera,Chironomidae,Chironomidae,0.005201197319438261
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Diptera,Chironomidae,Chironomidae,0.005201197319438261
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Lepidoptera,Pyralidae,Pyralidae,0.08142424891025093
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Trichoptera,Lepidostomatidae,Lepidostomatidae,NA
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Trichoptera,Lepidostomatidae,Lepidostomatidae,NA
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Hemiptera,Aphididae,Aphididae,0.0108
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Ephemeroptera,Ameletidae,Ameletidae,NA
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Coleoptera,Coccinellidae,Coccinellidae,NA
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Coleoptera,Coccinellidae,Coccinellidae,NA
LAG1-SEQ2,LAG1,SEQ2,2021-07-27,Jul,Diptera,Ceratopogonidae,Ceratopogonidae,0.04
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.12147223057773171
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.12147223057773171
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.0018
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.0018
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Trichoptera,Glossosomatidae,Glossosomatidae,0.06371777170753115
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.13295263509310876
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.13295263509310876
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Psychodidae,Psychodidae,0.016155215552192164
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Psychodidae,Psychodidae,0.016155215552192164
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Ephemeroptera,Ameletidae,Ameletidae,0.2783697136700785
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Ephemeroptera,Baetidae,Baetidae,0.03888097143187806
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Hemiptera,Aphididae,Aphididae,0.050280534980873134
OL-SEQ3,OL,SEQ3,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.4790204197707575
SG-SEQ2,SG,SEQ2,2021-05-08,May,Hemiptera,Gerridae,Gerridae,4.388567436557969
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.0018
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.0018
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.08693984812802448
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.08693984812802448
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.19159659273902857
SG-SEQ2,SG,SEQ2,2021-05-08,May,Ephemeroptera,NA,Ephemeroptera,NA
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Dixidae,Dixidae,0.048122748782517474
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Dixidae,Dixidae,0.048122748782517474
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,Dixidae,Dixidae,0.19159659273902857
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,NA,Diptera,0.10000604142751651
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,NA,Diptera,0.19159659273902857
SG-SEQ2,SG,SEQ2,2021-05-08,May,Diptera,NA,Diptera,0.04
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.19574664506970108
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.19574664506970108
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ1,SG,SEQ1,2021-05-08,May,Ephemeroptera,NA,Ephemeroptera,NA
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.19574664506970108
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.19574664506970108
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.0018
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.0018
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,NA,Diptera,0.016155215552192164
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ1,SG,SEQ1,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.06774285601675957
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.06774285601675957
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
SG-SEQ3,SG,SEQ3,2021-05-08,May,Trichoptera,Phryganeidae,Phryganeidae,0.0709582872497238
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
SG-SEQ3,SG,SEQ3,2021-05-08,May,Collembola,Isotomidae,Isotomidae,0.011
SG-SEQ3,SG,SEQ3,2021-05-08,May,Ephemeroptera,Behningiidae,Behningiidae,1.134965577090686
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.0025
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.007446936970145767
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.007446936970145767
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.016155215552192164
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.016155215552192164
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.016155215552192164
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.016155215552192164
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.016155215552192164
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.0025
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.007446936970145767
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.016155215552192164
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.007446936970145767
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.0025
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.0025
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.048122748782517474
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.0025
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.016155215552192164
SG-SEQ3,SG,SEQ3,2021-05-08,May,Coleoptera,Dytiscidae,Dytiscidae,0.0077
SG-SEQ3,SG,SEQ3,2021-05-08,May,Coleoptera,Dytiscidae,Dytiscidae,0.001024456300611359
SG-SEQ3,SG,SEQ3,2021-05-08,May,Plecoptera,NA,Plecoptera,0.06341097949080846
SG-SEQ3,SG,SEQ3,2021-05-08,May,Ephemeroptera,Oligoneuriidae,Oligoneuriidae,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Megaloptera,Corydalidae,Corydalidae,0.0037
SG-SEQ3,SG,SEQ3,2021-05-08,May,Trichoptera,Hydroptilidae,Hydroptilidae,0.03792276783558248
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.0025
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.0025
SG-SEQ3,SG,SEQ3,2021-05-08,May,Plecoptera,NA,Plecoptera,0.19369561504094387
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.19159659273902857
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.0025
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.0025
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.10000604142751651
SG-SEQ3,SG,SEQ3,2021-05-08,May,Odonata,Calopterygidae,Calopterygidae,0.033449855996562514
SG-SEQ3,SG,SEQ3,2021-05-08,May,Collembola,NA,Collembola,0.022729822216807697
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.10000604142751651
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.04
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,3.868719658867017e-4
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Dixidae,Dixidae,0.029457406781123498
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,Dixidae,Dixidae,0.029457406781123498
SG-SEQ3,SG,SEQ3,2021-05-08,May,Hemiptera,NA,Hemiptera,0.019290962508528412
SG-SEQ3,SG,SEQ3,2021-05-08,May,Trichoptera,Hydroptilidae,Hydroptilidae,0.03792276783558248
SG-SEQ3,SG,SEQ3,2021-05-08,May,Trichoptera,Hydroptilidae,Hydroptilidae,0.0053
SG-SEQ3,SG,SEQ3,2021-05-08,May,Trichoptera,Hydroptilidae,Hydroptilidae,0.0053
SG-SEQ3,SG,SEQ3,2021-05-08,May,Trichoptera,Hydroptilidae,Hydroptilidae,0.0053
SG-SEQ3,SG,SEQ3,2021-05-08,May,Trichoptera,Hydroptilidae,Hydroptilidae,0.0053
SG-SEQ3,SG,SEQ3,2021-05-08,May,Trichoptera,Hydroptilidae,Hydroptilidae,0.016757103576318527
SG-SEQ3,SG,SEQ3,2021-05-08,May,Diptera,NA,Diptera,0.008350879194283695
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.006780173021850251
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.006780173021850251
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.047763767666121414
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.047763767666121414
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.12996686091128704
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.12996686091128704
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.08693984812802448
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.08693984812802448
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.06774285601675957
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.06774285601675957
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.006780173021850251
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.006780173021850251
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.12996686091128704
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.12996686091128704
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.006780173021850251
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.006780173021850251
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Ephemeroptera,Ephemerellidae,Ephemerellidae,0.0658253979154098
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Ephemeroptera,Behningiidae,Behningiidae,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Trichoptera,Leptoceridae,Leptoceridae,5.539606510975058
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Trichoptera,Limnephilidae,Limnephilidae,2.1283630000717815
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.047763767666121414
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.047763767666121414
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
